159,0,224.00,46.00,45.00,51.00,1,-1,-1,-1
159,1,158.00,37.00,41.00,45.00,1,-1,-1,-1
159,2,232.00,120.00,46.00,43.00,1,-1,-1,-1
159,3,173.00,156.00,28.00,43.00,1,-1,-1,-1
159,4,112.00,99.00,50.00,44.00,1,-1,-1,-1
160,0,224.00,46.00,44.00,50.00,1,-1,-1,-1
160,1,158.00,37.00,40.00,45.00,1,-1,-1,-1
160,2,231.00,119.00,47.00,43.00,1,-1,-1,-1
160,3,174.00,156.00,27.00,44.00,1,-1,-1,-1
160,4,112.00,99.00,50.00,44.00,1,-1,-1,-1
161,0,224.00,46.00,44.00,49.00,1,-1,-1,-1
161,1,157.00,38.00,41.00,44.00,1,-1,-1,-1
161,2,232.00,119.00,47.00,43.00,1,-1,-1,-1
161,3,175.00,156.00,26.00,43.00,1,-1,-1,-1
161,4,112.00,100.00,50.00,44.00,1,-1,-1,-1
162,0,223.00,46.00,44.00,49.00,1,-1,-1,-1
162,1,156.00,38.00,41.00,44.00,1,-1,-1,-1
162,2,232.00,119.00,47.00,42.00,1,-1,-1,-1
162,3,176.00,157.00,25.00,43.00,1,-1,-1,-1
162,4,113.00,101.00,49.00,43.00,1,-1,-1,-1
163,0,223.00,45.00,44.00,50.00,1,-1,-1,-1
163,1,156.00,39.00,41.00,43.00,1,-1,-1,-1
163,2,233.00,118.00,46.00,42.00,1,-1,-1,-1
163,3,177.00,157.00,24.00,40.00,1,-1,-1,-1
163,4,112.00,101.00,50.00,44.00,1,-1,-1,-1
164,0,223.00,45.00,43.00,50.00,1,-1,-1,-1
164,1,156.00,39.00,40.00,42.00,1,-1,-1,-1
164,2,233.00,118.00,46.00,42.00,1,-1,-1,-1
164,3,179.00,158.00,22.00,29.00,1,-1,-1,-1
164,4,112.00,102.00,50.00,43.00,1,-1,-1,-1
165,0,222.00,45.00,44.00,49.00,1,-1,-1,-1
165,1,156.00,39.00,39.00,42.00,1,-1,-1,-1
165,2,233.00,117.00,46.00,43.00,1,-1,-1,-1
165,3,180.00,159.00,21.00,26.00,1,-1,-1,-1
165,4,112.00,102.00,50.00,44.00,1,-1,-1,-1
166,0,222.00,44.00,43.00,49.00,1,-1,-1,-1
166,1,155.00,40.00,39.00,42.00,1,-1,-1,-1
166,2,233.00,117.00,46.00,42.00,1,-1,-1,-1
166,3,182.00,161.00,18.00,22.00,1,-1,-1,-1
166,4,112.00,103.00,50.00,44.00,1,-1,-1,-1
167,0,222.00,43.00,42.00,49.00,1,-1,-1,-1
167,1,154.00,40.00,40.00,42.00,1,-1,-1,-1
167,2,234.00,117.00,45.00,41.00,1,-1,-1,-1
167,3,183.00,161.00,19.00,24.00,1,-1,-1,-1
167,4,113.00,104.00,49.00,44.00,1,-1,-1,-1
168,0,221.00,42.00,43.00,50.00,1,-1,-1,-1
168,1,153.00,40.00,40.00,42.00,1,-1,-1,-1
168,2,234.00,116.00,45.00,41.00,1,-1,-1,-1
168,3,184.00,162.00,17.00,21.00,1,-1,-1,-1
168,4,113.00,104.00,49.00,44.00,1,-1,-1,-1
169,0,221.00,41.00,43.00,50.00,1,-1,-1,-1
169,1,151.00,40.00,41.00,42.00,1,-1,-1,-1
169,2,234.00,115.00,45.00,41.00,1,-1,-1,-1
169,3,185.00,161.00,18.00,20.00,1,-1,-1,-1
169,4,113.00,105.00,49.00,44.00,1,-1,-1,-1
170,0,220.00,40.00,43.00,51.00,1,-1,-1,-1
170,1,151.00,40.00,41.00,43.00,1,-1,-1,-1
170,2,235.00,114.00,45.00,41.00,1,-1,-1,-1
170,3,185.00,160.00,19.00,21.00,1,-1,-1,-1
170,4,114.00,106.00,49.00,44.00,1,-1,-1,-1
171,0,220.00,40.00,42.00,50.00,1,-1,-1,-1
171,1,151.00,41.00,41.00,42.00,1,-1,-1,-1
171,2,235.00,113.00,45.00,42.00,1,-1,-1,-1
171,3,185.00,159.00,21.00,24.00,1,-1,-1,-1
171,4,114.00,106.00,49.00,45.00,1,-1,-1,-1
172,0,219.00,39.00,42.00,51.00,1,-1,-1,-1
172,1,150.00,42.00,41.00,42.00,1,-1,-1,-1
172,2,235.00,112.00,45.00,42.00,1,-1,-1,-1
172,3,186.00,160.00,20.00,22.00,1,-1,-1,-1
172,4,114.00,108.00,49.00,44.00,1,-1,-1,-1
173,0,218.00,39.00,43.00,51.00,1,-1,-1,-1
173,1,149.00,42.00,42.00,42.00,1,-1,-1,-1
173,2,235.00,111.00,45.00,43.00,1,-1,-1,-1
173,3,187.00,160.00,19.00,22.00,1,-1,-1,-1
173,4,114.00,109.00,49.00,44.00,1,-1,-1,-1
174,0,218.00,39.00,42.00,50.00,1,-1,-1,-1
174,1,149.00,43.00,41.00,41.00,1,-1,-1,-1
174,2,235.00,111.00,44.00,42.00,1,-1,-1,-1
174,3,188.00,160.00,18.00,21.00,1,-1,-1,-1
174,4,115.00,109.00,48.00,45.00,1,-1,-1,-1
175,0,217.00,39.00,42.00,50.00,1,-1,-1,-1
175,1,148.00,43.00,41.00,42.00,1,-1,-1,-1
175,2,235.00,110.00,45.00,43.00,1,-1,-1,-1
175,3,188.00,160.00,20.00,22.00,1,-1,-1,-1
175,4,115.00,110.00,48.00,44.00,1,-1,-1,-1
176,0,217.00,39.00,41.00,49.00,1,-1,-1,-1
176,1,147.00,44.00,42.00,41.00,1,-1,-1,-1
176,2,235.00,110.00,45.00,42.00,1,-1,-1,-1
176,3,188.00,159.00,21.00,23.00,1,-1,-1,-1
176,4,115.00,111.00,48.00,44.00,1,-1,-1,-1
177,0,217.00,38.00,40.00,50.00,1,-1,-1,-1
177,1,146.00,44.00,42.00,41.00,1,-1,-1,-1
177,2,236.00,109.00,45.00,41.00,1,-1,-1,-1
177,3,189.00,160.00,21.00,23.00,1,-1,-1,-1
177,4,116.00,112.00,47.00,44.00,1,-1,-1,-1
178,0,217.00,38.00,40.00,49.00,1,-1,-1,-1
178,1,145.00,44.00,43.00,42.00,1,-1,-1,-1
178,2,236.00,108.00,45.00,41.00,1,-1,-1,-1
178,3,191.00,161.00,19.00,23.00,1,-1,-1,-1
178,4,116.00,112.00,47.00,45.00,1,-1,-1,-1
179,0,216.00,37.00,40.00,49.00,1,-1,-1,-1
179,1,144.00,44.00,43.00,42.00,1,-1,-1,-1
179,2,236.00,108.00,45.00,40.00,1,-1,-1,-1
179,3,190.00,160.00,23.00,27.00,1,-1,-1,-1
179,4,116.00,113.00,48.00,44.00,1,-1,-1,-1
180,0,216.00,37.00,39.00,49.00,1,-1,-1,-1
180,1,143.00,44.00,43.00,43.00,1,-1,-1,-1
180,2,237.00,108.00,44.00,38.00,1,-1,-1,-1
180,3,190.00,159.00,25.00,31.00,1,-1,-1,-1
180,4,117.00,113.00,47.00,45.00,1,-1,-1,-1
181,0,215.00,37.00,39.00,49.00,1,-1,-1,-1
181,1,143.00,45.00,43.00,42.00,1,-1,-1,-1
181,2,237.00,107.00,44.00,39.00,1,-1,-1,-1
181,3,190.00,158.00,27.00,33.00,1,-1,-1,-1
181,4,117.00,114.00,47.00,44.00,1,-1,-1,-1
182,0,214.00,36.00,40.00,49.00,1,-1,-1,-1
182,1,143.00,46.00,42.00,41.00,1,-1,-1,-1
182,2,237.00,106.00,45.00,40.00,1,-1,-1,-1
182,3,190.00,159.00,27.00,34.00,1,-1,-1,-1
182,4,117.00,114.00,47.00,45.00,1,-1,-1,-1
183,0,213.00,35.00,40.00,50.00,1,-1,-1,-1
183,1,143.00,47.00,42.00,40.00,1,-1,-1,-1
183,2,238.00,105.00,44.00,40.00,1,-1,-1,-1
183,3,191.00,159.00,27.00,32.00,1,-1,-1,-1
183,4,118.00,115.00,46.00,44.00,1,-1,-1,-1
184,0,212.00,35.00,40.00,50.00,1,-1,-1,-1
184,1,142.00,48.00,42.00,40.00,1,-1,-1,-1
184,2,237.00,104.00,45.00,41.00,1,-1,-1,-1
184,3,192.00,158.00,27.00,33.00,1,-1,-1,-1
184,4,118.00,116.00,47.00,44.00,1,-1,-1,-1
185,0,211.00,35.00,40.00,49.00,1,-1,-1,-1
185,1,141.00,48.00,43.00,40.00,1,-1,-1,-1
185,2,237.00,104.00,46.00,40.00,1,-1,-1,-1
185,3,192.00,158.00,27.00,30.00,1,-1,-1,-1
185,4,118.00,116.00,47.00,45.00,1,-1,-1,-1
186,0,211.00,35.00,39.00,49.00,1,-1,-1,-1
186,1,141.00,48.00,42.00,41.00,1,-1,-1,-1
186,2,237.00,103.00,46.00,41.00,1,-1,-1,-1
186,3,194.00,159.00,24.00,28.00,1,-1,-1,-1
186,4,119.00,117.00,46.00,44.00,1,-1,-1,-1
187,0,210.00,34.00,40.00,50.00,1,-1,-1,-1
187,1,140.00,49.00,43.00,40.00,1,-1,-1,-1
187,2,237.00,102.00,46.00,41.00,1,-1,-1,-1
187,3,196.00,160.00,21.00,24.00,1,-1,-1,-1
187,4,119.00,118.00,47.00,44.00,1,-1,-1,-1
188,0,209.00,34.00,40.00,49.00,1,-1,-1,-1
188,1,139.00,49.00,43.00,41.00,1,-1,-1,-1
188,2,237.00,102.00,45.00,40.00,1,-1,-1,-1
188,3,197.00,160.00,21.00,23.00,1,-1,-1,-1
188,4,119.00,119.00,47.00,44.00,1,-1,-1,-1
189,0,209.00,34.00,40.00,49.00,1,-1,-1,-1
189,1,139.00,49.00,43.00,41.00,1,-1,-1,-1
189,2,238.00,101.00,44.00,40.00,1,-1,-1,-1
189,3,198.00,160.00,21.00,23.00,1,-1,-1,-1
189,4,120.00,120.00,47.00,44.00,1,-1,-1,-1
190,0,208.00,33.00,40.00,50.00,1,-1,-1,-1
190,1,138.00,50.00,43.00,40.00,1,-1,-1,-1
190,2,238.00,100.00,44.00,41.00,1,-1,-1,-1
190,3,198.00,159.00,22.00,25.00,1,-1,-1,-1
190,4,120.00,120.00,47.00,45.00,1,-1,-1,-1
191,0,208.00,33.00,39.00,49.00,1,-1,-1,-1
191,1,137.00,50.00,43.00,41.00,1,-1,-1,-1
191,2,239.00,100.00,43.00,40.00,1,-1,-1,-1
191,3,199.00,159.00,23.00,26.00,1,-1,-1,-1
191,4,121.00,121.00,47.00,45.00,1,-1,-1,-1
192,0,207.00,33.00,39.00,49.00,1,-1,-1,-1
192,1,137.00,50.00,43.00,41.00,1,-1,-1,-1
192,2,239.00,99.00,43.00,41.00,1,-1,-1,-1
192,3,199.00,158.00,24.00,26.00,1,-1,-1,-1
192,4,121.00,121.00,47.00,46.00,1,-1,-1,-1
193,0,206.00,32.00,40.00,50.00,1,-1,-1,-1
193,1,136.00,51.00,44.00,42.00,1,-1,-1,-1
193,2,238.00,98.00,44.00,41.00,1,-1,-1,-1
193,3,200.00,158.00,24.00,27.00,1,-1,-1,-1
193,4,122.00,122.00,47.00,45.00,1,-1,-1,-1
194,0,205.00,32.00,40.00,49.00,1,-1,-1,-1
194,1,135.00,52.00,45.00,41.00,1,-1,-1,-1
194,2,239.00,97.00,43.00,41.00,1,-1,-1,-1
194,3,200.00,158.00,25.00,26.00,1,-1,-1,-1
194,4,122.00,123.00,47.00,46.00,1,-1,-1,-1
195,0,204.00,31.00,41.00,50.00,1,-1,-1,-1
195,1,135.00,52.00,44.00,42.00,1,-1,-1,-1
195,2,239.00,96.00,43.00,41.00,1,-1,-1,-1
195,3,202.00,158.00,23.00,25.00,1,-1,-1,-1
195,4,122.00,123.00,48.00,46.00,1,-1,-1,-1
196,0,204.00,31.00,40.00,50.00,1,-1,-1,-1
196,1,135.00,53.00,43.00,41.00,1,-1,-1,-1
196,2,239.00,96.00,44.00,40.00,1,-1,-1,-1
196,3,203.00,159.00,21.00,22.00,1,-1,-1,-1
196,4,123.00,124.00,47.00,45.00,1,-1,-1,-1
197,0,203.00,31.00,40.00,50.00,1,-1,-1,-1
197,1,134.00,54.00,44.00,40.00,1,-1,-1,-1
197,2,239.00,95.00,44.00,40.00,1,-1,-1,-1
197,3,204.00,159.00,21.00,22.00,1,-1,-1,-1
197,4,124.00,124.00,46.00,46.00,1,-1,-1,-1
198,0,203.00,30.00,39.00,51.00,1,-1,-1,-1
198,1,133.00,54.00,45.00,41.00,1,-1,-1,-1
198,2,239.00,94.00,44.00,40.00,1,-1,-1,-1
198,3,204.00,158.00,23.00,26.00,1,-1,-1,-1
198,4,124.00,125.00,46.00,45.00,1,-1,-1,-1
199,0,202.00,30.00,40.00,50.00,1,-1,-1,-1
199,1,133.00,55.00,44.00,40.00,1,-1,-1,-1
199,2,239.00,93.00,44.00,40.00,1,-1,-1,-1
199,3,204.00,158.00,25.00,27.00,1,-1,-1,-1
199,4,124.00,126.00,46.00,45.00,1,-1,-1,-1
200,0,201.00,30.00,40.00,50.00,1,-1,-1,-1
200,1,133.00,55.00,44.00,40.00,1,-1,-1,-1
200,2,239.00,93.00,44.00,39.00,1,-1,-1,-1
200,3,204.00,157.00,25.00,27.00,1,-1,-1,-1
200,4,125.00,126.00,46.00,46.00,1,-1,-1,-1
201,0,200.00,30.00,40.00,49.00,1,-1,-1,-1
201,1,132.00,56.00,44.00,40.00,1,-1,-1,-1
201,2,239.00,92.00,44.00,39.00,1,-1,-1,-1
201,3,205.00,156.00,25.00,27.00,1,-1,-1,-1
201,4,125.00,127.00,46.00,46.00,1,-1,-1,-1
202,0,200.00,29.00,39.00,49.00,1,-1,-1,-1
202,1,131.00,56.00,45.00,41.00,1,-1,-1,-1
202,2,239.00,91.00,44.00,39.00,1,-1,-1,-1
202,3,205.00,156.00,26.00,28.00,1,-1,-1,-1
202,4,126.00,127.00,46.00,46.00,1,-1,-1,-1
203,0,199.00,29.00,39.00,50.00,1,-1,-1,-1
203,1,131.00,56.00,45.00,41.00,1,-1,-1,-1
203,2,238.00,91.00,44.00,39.00,1,-1,-1,-1
203,3,205.00,156.00,28.00,29.00,1,-1,-1,-1
203,4,126.00,128.00,47.00,46.00,1,-1,-1,-1
204,0,199.00,29.00,39.00,50.00,1,-1,-1,-1
204,1,130.00,57.00,45.00,41.00,1,-1,-1,-1
204,2,238.00,90.00,44.00,39.00,1,-1,-1,-1
204,3,206.00,156.00,28.00,30.00,1,-1,-1,-1
204,4,126.00,128.00,47.00,47.00,1,-1,-1,-1
205,0,197.00,29.00,40.00,49.00,1,-1,-1,-1
205,1,130.00,58.00,45.00,40.00,1,-1,-1,-1
205,2,238.00,90.00,44.00,39.00,1,-1,-1,-1
205,3,207.00,155.00,27.00,31.00,1,-1,-1,-1
205,4,127.00,129.00,46.00,47.00,1,-1,-1,-1
206,0,197.00,29.00,39.00,49.00,1,-1,-1,-1
206,1,129.00,58.00,45.00,40.00,1,-1,-1,-1
206,2,239.00,89.00,43.00,38.00,1,-1,-1,-1
206,3,208.00,155.00,26.00,28.00,1,-1,-1,-1
206,4,128.00,129.00,46.00,48.00,1,-1,-1,-1
207,0,196.00,29.00,39.00,49.00,1,-1,-1,-1
207,1,129.00,59.00,44.00,40.00,1,-1,-1,-1
207,2,239.00,88.00,43.00,38.00,1,-1,-1,-1
207,3,208.00,154.00,27.00,29.00,1,-1,-1,-1
207,4,128.00,129.00,46.00,49.00,1,-1,-1,-1
208,0,195.00,29.00,39.00,49.00,1,-1,-1,-1
208,1,128.00,59.00,45.00,40.00,1,-1,-1,-1
208,2,238.00,87.00,44.00,39.00,1,-1,-1,-1
208,3,209.00,154.00,27.00,28.00,1,-1,-1,-1
208,4,129.00,130.00,45.00,48.00,1,-1,-1,-1
209,0,194.00,29.00,39.00,49.00,1,-1,-1,-1
209,1,127.00,60.00,46.00,40.00,1,-1,-1,-1
209,2,239.00,86.00,42.00,39.00,1,-1,-1,-1
209,3,209.00,153.00,28.00,30.00,1,-1,-1,-1
209,4,129.00,131.00,46.00,47.00,1,-1,-1,-1
210,0,193.00,29.00,40.00,49.00,1,-1,-1,-1
210,1,128.00,61.00,44.00,40.00,1,-1,-1,-1
210,2,238.00,86.00,42.00,38.00,1,-1,-1,-1
210,3,210.00,153.00,30.00,32.00,1,-1,-1,-1
210,4,130.00,132.00,46.00,47.00,1,-1,-1,-1
211,0,193.00,29.00,39.00,48.00,1,-1,-1,-1
211,1,127.00,62.00,45.00,40.00,1,-1,-1,-1
211,2,239.00,85.00,41.00,38.00,1,-1,-1,-1
211,3,211.00,153.00,31.00,34.00,1,-1,-1,-1
211,4,131.00,133.00,45.00,46.00,1,-1,-1,-1
212,0,192.00,29.00,39.00,48.00,1,-1,-1,-1
212,1,126.00,63.00,46.00,39.00,1,-1,-1,-1
212,2,239.00,85.00,41.00,37.00,1,-1,-1,-1
212,3,211.00,153.00,32.00,34.00,1,-1,-1,-1
212,4,131.00,133.00,46.00,47.00,1,-1,-1,-1
213,0,191.00,29.00,40.00,49.00,1,-1,-1,-1
213,1,125.00,63.00,46.00,40.00,1,-1,-1,-1
213,2,238.00,84.00,41.00,38.00,1,-1,-1,-1
213,3,211.00,152.00,33.00,36.00,1,-1,-1,-1
213,4,132.00,134.00,45.00,47.00,1,-1,-1,-1
214,0,190.00,29.00,40.00,48.00,1,-1,-1,-1
214,1,125.00,64.00,46.00,39.00,1,-1,-1,-1
214,2,238.00,83.00,42.00,38.00,1,-1,-1,-1
214,3,211.00,152.00,32.00,34.00,1,-1,-1,-1
214,4,133.00,135.00,44.00,47.00,1,-1,-1,-1
215,0,189.00,28.00,40.00,49.00,1,-1,-1,-1
215,1,125.00,64.00,45.00,40.00,1,-1,-1,-1
215,2,238.00,82.00,42.00,39.00,1,-1,-1,-1
215,3,211.00,151.00,34.00,36.00,1,-1,-1,-1
215,4,133.00,135.00,45.00,47.00,1,-1,-1,-1
216,0,188.00,28.00,41.00,49.00,1,-1,-1,-1
216,1,124.00,65.00,46.00,40.00,1,-1,-1,-1
216,2,238.00,81.00,42.00,39.00,1,-1,-1,-1
216,3,212.00,151.00,34.00,35.00,1,-1,-1,-1
216,4,134.00,136.00,45.00,47.00,1,-1,-1,-1
217,0,187.00,28.00,41.00,49.00,1,-1,-1,-1
217,1,125.00,66.00,45.00,39.00,1,-1,-1,-1
217,2,238.00,80.00,42.00,39.00,1,-1,-1,-1
217,3,214.00,151.00,33.00,35.00,1,-1,-1,-1
217,4,134.00,136.00,45.00,48.00,1,-1,-1,-1
218,0,186.00,27.00,41.00,50.00,1,-1,-1,-1
218,1,125.00,66.00,45.00,40.00,1,-1,-1,-1
218,2,238.00,80.00,42.00,39.00,1,-1,-1,-1
218,3,215.00,151.00,32.00,34.00,1,-1,-1,-1
218,4,135.00,137.00,44.00,47.00,1,-1,-1,-1
219,0,184.00,28.00,42.00,49.00,1,-1,-1,-1
219,1,124.00,67.00,46.00,40.00,1,-1,-1,-1
219,2,238.00,79.00,42.00,40.00,1,-1,-1,-1
219,3,216.00,151.00,31.00,32.00,1,-1,-1,-1
219,4,135.00,137.00,45.00,48.00,1,-1,-1,-1
220,0,184.00,28.00,41.00,49.00,1,-1,-1,-1
220,1,123.00,67.00,46.00,40.00,1,-1,-1,-1
220,2,238.00,79.00,42.00,39.00,1,-1,-1,-1
220,3,217.00,150.00,32.00,33.00,1,-1,-1,-1
220,4,136.00,138.00,44.00,47.00,1,-1,-1,-1
221,0,183.00,28.00,42.00,48.00,1,-1,-1,-1
221,1,123.00,68.00,46.00,39.00,1,-1,-1,-1
221,2,238.00,78.00,42.00,39.00,1,-1,-1,-1
221,3,217.00,150.00,33.00,33.00,1,-1,-1,-1
221,4,137.00,138.00,44.00,48.00,1,-1,-1,-1
222,0,183.00,28.00,41.00,48.00,1,-1,-1,-1
222,1,122.00,69.00,46.00,39.00,1,-1,-1,-1
222,2,238.00,78.00,41.00,37.00,1,-1,-1,-1
222,3,217.00,149.00,34.00,35.00,1,-1,-1,-1
222,4,137.00,139.00,44.00,48.00,1,-1,-1,-1
223,0,183.00,29.00,41.00,47.00,1,-1,-1,-1
223,1,122.00,70.00,46.00,39.00,1,-1,-1,-1
223,2,238.00,77.00,41.00,37.00,1,-1,-1,-1
223,3,217.00,148.00,36.00,37.00,1,-1,-1,-1
223,4,138.00,139.00,43.00,48.00,1,-1,-1,-1
224,0,182.00,28.00,41.00,48.00,1,-1,-1,-1
224,1,122.00,70.00,46.00,39.00,1,-1,-1,-1
224,2,238.00,76.00,40.00,37.00,1,-1,-1,-1
224,3,218.00,147.00,36.00,38.00,1,-1,-1,-1
224,4,139.00,139.00,44.00,49.00,1,-1,-1,-1
225,0,181.00,28.00,41.00,47.00,1,-1,-1,-1
225,1,121.00,71.00,46.00,39.00,1,-1,-1,-1
225,2,237.00,76.00,40.00,36.00,1,-1,-1,-1
225,3,218.00,147.00,35.00,37.00,1,-1,-1,-1
225,4,140.00,140.00,43.00,48.00,1,-1,-1,-1
226,0,180.00,28.00,41.00,48.00,1,-1,-1,-1
226,1,120.00,72.00,47.00,38.00,1,-1,-1,-1
226,2,237.00,75.00,40.00,37.00,1,-1,-1,-1
226,3,219.00,147.00,34.00,36.00,1,-1,-1,-1
226,4,140.00,141.00,44.00,48.00,1,-1,-1,-1
227,0,179.00,28.00,41.00,48.00,1,-1,-1,-1
227,1,120.00,72.00,46.00,39.00,1,-1,-1,-1
227,2,237.00,74.00,40.00,37.00,1,-1,-1,-1
227,3,219.00,146.00,34.00,35.00,1,-1,-1,-1
227,4,141.00,141.00,43.00,48.00,1,-1,-1,-1
228,0,178.00,28.00,41.00,48.00,1,-1,-1,-1
228,1,120.00,73.00,47.00,39.00,1,-1,-1,-1
228,2,236.00,74.00,40.00,37.00,1,-1,-1,-1
228,3,219.00,146.00,35.00,35.00,1,-1,-1,-1
228,4,142.00,142.00,43.00,47.00,1,-1,-1,-1
229,0,178.00,28.00,41.00,48.00,1,-1,-1,-1
229,1,120.00,73.00,46.00,40.00,1,-1,-1,-1
229,2,236.00,73.00,41.00,38.00,1,-1,-1,-1
229,3,220.00,146.00,35.00,35.00,1,-1,-1,-1
229,4,142.00,142.00,44.00,47.00,1,-1,-1,-1
230,0,177.00,28.00,42.00,48.00,1,-1,-1,-1
230,1,119.00,74.00,47.00,39.00,1,-1,-1,-1
230,2,236.00,72.00,40.00,38.00,1,-1,-1,-1
230,3,220.00,145.00,38.00,36.00,1,-1,-1,-1
230,4,143.00,143.00,43.00,47.00,1,-1,-1,-1
231,0,176.00,28.00,42.00,48.00,1,-1,-1,-1
231,1,119.00,75.00,47.00,39.00,1,-1,-1,-1
231,2,235.00,71.00,41.00,39.00,1,-1,-1,-1
231,3,221.00,144.00,37.00,37.00,1,-1,-1,-1
231,4,144.00,143.00,43.00,47.00,1,-1,-1,-1
232,0,175.00,29.00,42.00,47.00,1,-1,-1,-1
232,1,119.00,76.00,47.00,38.00,1,-1,-1,-1
232,2,235.00,71.00,41.00,39.00,1,-1,-1,-1
232,3,221.00,144.00,39.00,37.00,1,-1,-1,-1
232,4,145.00,144.00,42.00,46.00,1,-1,-1,-1
233,0,175.00,29.00,41.00,47.00,1,-1,-1,-1
233,1,119.00,76.00,47.00,39.00,1,-1,-1,-1
233,2,235.00,70.00,41.00,39.00,1,-1,-1,-1
233,3,221.00,143.00,40.00,38.00,1,-1,-1,-1
233,4,145.00,144.00,42.00,46.00,1,-1,-1,-1
234,0,174.00,29.00,42.00,47.00,1,-1,-1,-1
234,1,118.00,77.00,47.00,39.00,1,-1,-1,-1
234,2,234.00,70.00,42.00,39.00,1,-1,-1,-1
234,3,221.00,142.00,41.00,38.00,1,-1,-1,-1
234,4,146.00,144.00,42.00,47.00,1,-1,-1,-1
235,0,173.00,29.00,42.00,48.00,1,-1,-1,-1
235,1,117.00,78.00,48.00,39.00,1,-1,-1,-1
235,2,234.00,69.00,41.00,40.00,1,-1,-1,-1
235,3,222.00,142.00,42.00,39.00,1,-1,-1,-1
235,4,147.00,145.00,42.00,47.00,1,-1,-1,-1
236,0,172.00,29.00,42.00,48.00,1,-1,-1,-1
236,1,118.00,79.00,47.00,39.00,1,-1,-1,-1
236,2,234.00,68.00,41.00,40.00,1,-1,-1,-1
236,3,223.00,142.00,42.00,38.00,1,-1,-1,-1
236,4,148.00,145.00,42.00,48.00,1,-1,-1,-1
237,0,171.00,29.00,43.00,48.00,1,-1,-1,-1
237,1,118.00,79.00,47.00,40.00,1,-1,-1,-1
237,2,234.00,67.00,41.00,41.00,1,-1,-1,-1
237,3,224.00,141.00,42.00,39.00,1,-1,-1,-1
237,4,148.00,145.00,42.00,48.00,1,-1,-1,-1
238,0,170.00,29.00,43.00,48.00,1,-1,-1,-1
238,1,117.00,80.00,48.00,40.00,1,-1,-1,-1
238,2,234.00,67.00,41.00,40.00,1,-1,-1,-1
238,3,224.00,141.00,42.00,38.00,1,-1,-1,-1
238,4,149.00,146.00,42.00,47.00,1,-1,-1,-1
239,0,169.00,29.00,43.00,48.00,1,-1,-1,-1
239,1,117.00,81.00,47.00,39.00,1,-1,-1,-1
239,2,233.00,66.00,42.00,40.00,1,-1,-1,-1
239,3,225.00,141.00,43.00,38.00,1,-1,-1,-1
239,4,150.00,147.00,42.00,46.00,1,-1,-1,-1
240,0,168.00,29.00,43.00,48.00,1,-1,-1,-1
240,1,117.00,81.00,47.00,39.00,1,-1,-1,-1
